X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-4.650000e-01,2.000000e-04
0,1.92e+00,-1.63e-01,
1,2.00e+00,-1.63e-01,
2,2.00e+00,-1.63e-01,
3,2.00e+00,-1.63e-01,
4,1.92e+00,-1.63e-01,
5,2.00e+00,-1.63e-01,
6,2.00e+00,-1.63e-01,
7,1.92e+00,-1.63e-01,
8,1.92e+00,-1.63e-01,
9,1.92e+00,-1.63e-01,
10,1.92e+00,-1.63e-01,
11,1.92e+00,-1.63e-01,
12,2.00e+00,-1.63e-01,
13,2.00e+00,-1.63e-01,
14,1.92e+00,-1.63e-01,
15,2.00e+00,-1.63e-01,
16,2.00e+00,-1.63e-01,
17,1.92e+00,-1.63e-01,
18,2.00e+00,-1.63e-01,
19,2.00e+00,-1.63e-01,
20,2.00e+00,-1.63e-01,
21,2.00e+00,-1.63e-01,
22,2.00e+00,-1.63e-01,
23,2.00e+00,-1.63e-01,
24,2.00e+00,-1.63e-01,
25,1.92e+00,-1.63e-01,
26,1.92e+00,-1.61e-01,
27,1.92e+00,-1.63e-01,
28,1.92e+00,-1.63e-01,
29,1.92e+00,-1.63e-01,
30,1.92e+00,-1.63e-01,
31,1.92e+00,-1.63e-01,
32,1.92e+00,-1.63e-01,
33,2.00e+00,-1.63e-01,
34,1.92e+00,-1.63e-01,
35,1.92e+00,-1.63e-01,
36,1.92e+00,-1.63e-01,
37,2.00e+00,-1.63e-01,
38,2.00e+00,-1.63e-01,
39,2.00e+00,-1.63e-01,
40,2.00e+00,-1.63e-01,
41,2.00e+00,-1.63e-01,
42,2.00e+00,-1.63e-01,
43,2.00e+00,-1.61e-01,
44,2.00e+00,-1.63e-01,
45,2.00e+00,-1.63e-01,
46,1.92e+00,-1.63e-01,
47,2.00e+00,-1.63e-01,
48,1.92e+00,-1.63e-01,
49,2.00e+00,-1.63e-01,
50,1.92e+00,-1.63e-01,
51,2.00e+00,-1.63e-01,
52,1.92e+00,-1.63e-01,
53,1.92e+00,-1.63e-01,
54,1.92e+00,-1.63e-01,
55,1.92e+00,-1.63e-01,
56,1.92e+00,-1.63e-01,
57,2.00e+00,-1.63e-01,
58,2.00e+00,-1.63e-01,
59,1.92e+00,-1.63e-01,
60,2.00e+00,-1.63e-01,
61,2.00e+00,-1.63e-01,
62,2.00e+00,-1.63e-01,
63,2.00e+00,-1.63e-01,
64,1.92e+00,-1.63e-01,
65,2.00e+00,-1.63e-01,
66,2.00e+00,-1.63e-01,
67,1.92e+00,-1.63e-01,
68,2.00e+00,-1.63e-01,
69,1.92e+00,-1.63e-01,
70,2.00e+00,-1.63e-01,
71,2.00e+00,-1.63e-01,
72,2.00e+00,-1.63e-01,
73,1.92e+00,-1.63e-01,
74,2.00e+00,-1.63e-01,
75,2.00e+00,-1.63e-01,
76,2.00e+00,-1.63e-01,
77,1.92e+00,-1.63e-01,
78,2.00e+00,-1.63e-01,
79,1.92e+00,-1.63e-01,
80,1.92e+00,-1.63e-01,
81,1.92e+00,-1.63e-01,
82,1.92e+00,-1.63e-01,
83,2.00e+00,-1.63e-01,
84,1.92e+00,-1.63e-01,
85,1.92e+00,-1.63e-01,
86,2.00e+00,-1.63e-01,
87,2.00e+00,-1.63e-01,
88,1.92e+00,-1.63e-01,
89,2.00e+00,-1.63e-01,
90,2.00e+00,-1.63e-01,
91,2.00e+00,-1.63e-01,
92,1.92e+00,-1.63e-01,
93,2.00e+00,-1.63e-01,
94,1.92e+00,-1.63e-01,
95,2.00e+00,-1.63e-01,
96,1.92e+00,-1.63e-01,
97,2.00e+00,-1.63e-01,
98,2.00e+00,-1.63e-01,
99,2.00e+00,-1.63e-01,
100,2.00e+00,-1.63e-01,
101,2.00e+00,-1.63e-01,
102,1.92e+00,-1.63e-01,
103,2.00e+00,-1.63e-01,
104,2.00e+00,-1.63e-01,
105,1.92e+00,-1.63e-01,
106,1.92e+00,-1.63e-01,
107,2.00e+00,-1.63e-01,
108,2.00e+00,-1.63e-01,
109,2.00e+00,-1.63e-01,
110,1.92e+00,-1.63e-01,
111,1.92e+00,-1.63e-01,
112,1.92e+00,-1.63e-01,
113,2.00e+00,-1.63e-01,
114,2.00e+00,-1.63e-01,
