1.1,240,0.1
2.1,224,0.1
3.1,208,0.4
4.1,188,0.2
5.1,168,0.4
6.1,151,0.3
7.1,136,0.5
8.1,122,0.3
9.1,107,0.2
10.1,95,0.3
11.1,84,0.4
12.1,74,0.5
13.1,66,0.2
14.1,57,0.2
15.1,51,0.2
16.1,47,0.3
17.1,42,0.1
18.1,37,0.2
19.1,33,0.1
20.1,29,0.2
21.1,27,0.3
22.1,24,0.2
23.1,22,0.3
