Vernier Format 2
2uteži_2.cmbl 26/10/2023 11:50:44 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		rad	rad/s	rad/s²

0	1	0	 	 
0,0258008	0	 	 	 
0,5256288	1	0,7854	1,97809876242	1,84117917251
0,5396992	0	 	 	 
0,8680944	1	1,5708	2,62001108144	1,90759045003
0,8801256	0	 	 	 
1,1407924	1	2,3562	3,0682387584	1,37976535715
1,1646944	0	 	 	 
1,3835224	1	3,1416	3,4784661784	2,00034769032
1,3908072	0	 	 	 
1,5962944	1	3,927	3,87583441747	1,73480767848
1,6034096	0	 	 	 
1,7904944	1	4,7124	4,19166576575	1,51783236557
1,7965172	0	 	 	 
1,9719076	1	5,4978	4,47814344406	1,64045686936
1,9773948	0	 	 	 
2,141994	1	6,2832	4,76277053383	1,70639613904
2,1470968	0	 	 	 
2,3022948	1	7,0686	5,0368851114	1,71360647575
2,3078944	0	 	 	 
2,4542944	1	7,854	5,33790344234	2,24717145967
2,4602096	0	 	 	 
2,597136	1	8,6394	5,52939044776	0,433938320968
2,610494	0	 	 	 
2,738394	1	9,4248	5,74188220227	2,57462408974
2,7428008	0	 	 	 
2,8712228	1	10,2102	6,03466166493	1,83374913447
2,8758204	0	 	 	 
2,9988944	1	10,9956	6,24412442098	1,4475249477
3,0029224	0	 	 	 
3,1228944	1	11,781	6,44115478671	1,73038417694
3,126694	0	 	 	 
3,2428948	1	12,5664	6,65571168537	1,84555221429
3,2465212	0	 	 	 
3,3590288	1	13,3518	6,85904246371	1,65610584168
3,363142	0	 	 	 
3,471994	1	14,1372	7,09695022892	2,55594822823
3,4764928	0	 	 	 
3,5805396	1	14,9226	7,20574203784	-0,551411721559
3,5907992	0	 	 	 
3,6899944	1	15,708	7,34211624937	3,04329351261
3,6934388	0	 	 	 
3,7946944	1	16,4934	7,60551853229	1,98826872081
3,798298	0	 	 	 
3,896604	1	17,2788	7,77163839132	1,27187279743
3,899894	0	 	 	 
3,9968416	1	18,0642	7,9222366884	1,73295367632
3,9999328	0	 	 	 
4,094928	1	18,8496	8,09661917369	1,82273774042
4,09794	0	 	 	 
4,1908948	1	19,635	8,2615610671	1,61474050032
4,1942944	0	 	 	 
4,2850944	1	20,4204	8,47188759696	2,85080988109
4,288808	0	 	 	 
4,3763984	1	21,2058	8,53327876989	-1,50604573204
4,385094	0	 	 	 
4,469198	1	21,9912	8,62750267546	3,53674210511
4,4721396	0	 	 	 
4,5585944	1	22,7766	8,87660621467	2,0362684234
4,561694	0	 	 	 
4,646194	1	23,562	9,0173701416	1,17753453771
4,6489944	0	 	 	 
4,7328028	1	24,3474	9,14263197772	1,71505457835
4,7354944	0	 	 	 
4,8180268	1	25,1328	9,29494707587	1,85941031771
4,820694	0	 	 	 
4,901822	1	25,9182	9,43692903347	1,52937466284
4,904812	0	 	 	 
4,9844944	1	26,7036	9,63004127686	3,14237173346
4,9877944	0	 	 	 
5,0649944	1	27,489	9,66211349867	-2,34554634682
5,0726948	0	 	 	 
5,1470992	1	28,2744	9,73179308209	4,04287910731
5,149708	0	 	 	 
5,2264944	1	29,0598	9,98156874707	2,24907972611
5,2292316	0	 	 	 
5,304494	1	29,8452	10,1084086797	1,00324291688
5,3069944	0	 	 	 
5,3818944	1	30,6306	10,2141016765	1,72782815681
5,3842944	0	 	 	 
5,4582944	1	31,416	10,35568006	1,97841225019
5,460616	0	 	 	 
5,5335952	1	32,2014	10,4847521248	1,44976021974
5,5362944	0	 	 	 
5,60812	1	32,9868	10,6659892893	3,4140479239
5,611094	0	 	 	 
5,680908	1	33,7722	10,6686420937	-3,34115666815
5,6878924	0	 	 	 
5,7553944	1	34,5576	10,7194885	4,70641009208
5,757734	0	 	 	 
5,8275208	1	35,343	10,9676851246	2,17585838627
5,8300944	0	 	 	 
5,8986296	1	36,1284	11,0778294383	0,922051118371
5,900918	0	 	 	 
5,96932	1	36,9138	11,1747918904	1,82124788942
5,971512	0	 	 	 
6,0392052	1	37,6992	11,3035427207	1,86339006791
6,0413944	0	 	 	 
6,1082944	1	38,4846	11,4223543179	1,57597808886
6,1107376	0	 	 	 
6,1767312	1	39,27	11,6017840463	3,6676840456
6,1794944	0	 	 	 
6,2437184	1	40,0554	11,5822958413	-4,24953266775
6,2501076	0	 	 	 
6,312394	1	40,8408	11,6173188528	5,26948768827
6,3145944	0	 	 	 
6,378994	1	41,6262	11,8741148193	2,44210289872
6,3812948	0	 	 	 
6,444694	1	42,4116	11,9798275997	0,775942165625
6,4467988	0	 	 	 
6,5101156	1	43,197	12,0649537964	1,82644593751
6,5121948	0	 	 	 
6,5748956	1	43,9824	12,1886832895	1,99354458632
6,5768956	0	 	 	 
6,6389964	1	44,7678	12,3008495333	1,50613853105
6,6412972	0	 	 	 
6,702598	1	45,5532	12,4856131705	4,30389257583
6,7050964	0	 	 	 
6,7648348	1	46,3386	12,4516438156	-5,39550894916
6,7707972	0	 	 	 
6,8287972	1	47,124	12,4658523534	5,83978676992
6,8307972	0	 	 	 
6,890898	1	47,9094	12,7268557762	2,56601227948
6,893098	0	 	 	 
6,9522308	1	48,6948	12,8228198163	0,563277109346
6,9542092	0	 	 	 
7,0133988	1	49,4802	12,9004159102	1,97386956402
7,0152988	0	 	 	 
7,0739996	1	50,2656	13,0254357256	2,15214248122
7,0758252	0	 	 	 
7,1339996	1	51,051	13,133984054	1,4661351336
7,136106	0	 	 	 
7,1936004	1	51,8364	13,3090870843	4,40972660832
7,1960012	0	 	 	 
7,2520468	1	52,6218	13,2595573714	-6,10460303633
7,2576324	0	 	 	 
7,31211	1	53,4072	13,2542736085	5,92866292959
7,314026	0	 	 	 
7,3706012	1	54,1926	13,5082350129	2,75508451965
7,3726076	0	 	 	 
7,4284028	1	54,978	13,6113944082	0,814345921618
7,4302172	0	 	 	 
7,4860052	1	55,7634	13,6831703884	1,67777177505
7,4878036	0	 	 	 
7,5432036	1	56,5488	13,791668092	2,11596034116
7,54495	0	 	 	 
7,5999044	1	57,3342	13,8955532674	1,54836804272
7,6019052	0	 	 	 
7,6562492	1	58,1196	14,0647712522	4,45814843671
7,6585044	0	 	 	 
7,7116052	1	58,905	13,9983113658	-6,85932939057
7,7169052	0	 	 	 
7,7685052	1	59,6904	13,9909497172	6,60057197066
7,770322	0	 	 	 
7,8239172	1	60,4758	14,242013846	2,46115216025
7,8259052	0	 	 	 
7,8788036	1	61,2612	14,3336623484	0,878418385267
7,8805236	0	 	 	 
7,933506	1	62,0466	14,410548054	1,93263581629
7,935206	0	 	 	 
7,98781	1	62,832	14,5177550029	2,01576389175
7,9895068	0	 	 	 
8,0417076	1	63,6174	14,6078099593	1,32594172586
8,0436348	0	 	 	 
8,0953428	1	64,4028	14,7753608241	4,92185318734
8,0975084	0	 	 	 
8,1480364	1	65,1882	14,6883890286	-8,22289147474
8,1531092	0	 	 	 
8,2023324	1	65,9736	14,6154486202	5,5361223416
8,2041092	0	 	 	 
8,255534	1	66,759	14,7896096069	1,01108626607
8,2574116	0	 	 	 
