Vernier Format 2
1utež_1.cmbl 26/10/2023 11:57:24 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		rad	rad/s	rad/s²

0	1	0	 	 
0,0610996	0	 	 	 
1,1878468	1	0,7854	0,936645171646	0,463778317445
1,218134	0	 	 	 
1,9005996	1	1,5708	1,30926817381	0,581810004794
1,9248996	0	 	 	 
2,4366344	1	2,3562	1,59604060157	0,488166898796
2,4826112	0	 	 	 
2,8964	1	3,1416	1,86385286029	0,676827866881
2,91	0	 	 	 
3,2896996	1	3,927	2,10949852064	0,572324994487
3,3029064	0	 	 	 
3,6449004	1	4,7124	2,29521244026	0,473359134685
3,6558996	0	 	 	 
3,9758	1	5,4978	2,44438130274	0,428236772227
3,9857996	0	 	 	 
4,2885408	1	6,2832	2,57468076958	0,405037727547
4,2980144	0	 	 	 
4,5866004	1	7,0686	2,69913933382	0,430087624826
4,5970304	0	 	 	 
4,871132	1	7,854	2,8528477847	0,650343869473
4,8822348	0	 	 	 
5,1383	1	8,6394	2,96725547055	0,206103653054
5,1632992	0	 	 	 
5,4005996	1	9,4248	3,10360510061	0,833544368217
5,408744	0	 	 	 
5,6455996	1	10,2102	3,27826339263	0,592237607504
5,6540348	0	 	 	 
5,880206	1	10,9956	3,3977306784	0,426211043246
5,8877004	0	 	 	 
6,1081028	1	11,781	3,49417336657	0,420160544002
6,1151076	0	 	 	 
6,3299188	1	12,5664	3,58665387989	0,413688351649
6,3367212	0	 	 	 
6,5461996	1	13,3518	3,67791497327	0,430224685288
6,5538996	0	 	 	 
6,757142	1	14,1372	3,80092127178	0,736030164429
6,7654996	0	 	 	 
6,9597996	1	14,9226	3,86938898758	-0,0603316877628
6,9789228	0	 	 	 
7,1630996	1	15,708	3,96447908613	0,995797487566
7,1695044	0	 	 	 
7,3565108	1	16,4934	4,12128286508	0,625657515574
7,3633004	0	 	 	 
7,5444028	1	17,2788	4,21885452032	0,412935455278
7,5504124	0	 	 	 
7,7289012	1	18,0642	4,29726025707	0,436998601056
7,7346012	0	 	 	 
7,9100012	1	18,8496	4,37560717607	0,428235181364
7,9155372	0	 	 	 
8,0879468	1	19,635	4,44783427449	0,383553347435
8,094302	0	 	 	 
8,2632028	1	20,4204	4,55403095229	0,828350128623
8,2701188	0	 	 	 
8,433042	1	21,2058	4,59208960469	-0,380177358139
8,449206	0	 	 	 
8,6053036	1	21,9912	4,65582641364	1,120177555
8,6108036	0	 	 	 
8,7707044	1	22,7766	4,80327157236	0,662705704582
8,7764484	0	 	 	 
8,932414	1	23,562	4,88774111617	0,382000902892
8,9376052	0	 	 	 
9,0921052	1	24,3474	4,95728668355	0,488999720604
9,097006	0	 	 	 
9,2493196	1	25,1328	5,03023325817	0,438988741252
9,254206	0	 	 	 
9,404406	1	25,9182	5,09564363572	0,404545927777
9,409906	0	 	 	 
9,557606	1	26,7036	5,19624799279	0,908826879995
9,5637068	0	 	 	 
9,7068068	1	27,489	5,21601317047	-0,643879538235
9,721014	0	 	 	 
9,8588076	1	28,2744	5,2658727637	1,29992336476
9,8636076	0	 	 	 
10,0053076	1	29,0598	5,41189039878	0,693491448607
10,0104084	0	 	 	 
10,1491076	1	29,8452	5,48782535749	0,362627587643
10,1537196	0	 	 	 
10,291554	1	30,6306	5,54630075848	0,458388612003
10,2960084	0	 	 	 
10,4323428	1	31,416	5,61129104338	0,464842282858
10,4367084	0	 	 	 
10,5715084	1	32,2014	5,66943536964	0,370771205821
10,5765084	0	 	 	 
10,7094188	1	32,9868	5,76388036432	0,998886117796
10,71491	0	 	 	 
10,8441092	1	33,7722	5,76986626981	-0,910002196132
10,8570092	0	 	 	 
10,9817236	1	34,5576	5,80601948743	1,43543002385
10,98611	0	 	 	 
11,1148076	1	35,343	5,95063492164	0,73786555198
11,1194324	0	 	 	 
11,2457308	1	36,1284	6,0184239566	0,297688650113
11,2499476	0	 	 	 
11,3758116	1	36,9138	6,07034774587	0,500642683606
11,3798172	0	 	 	 
11,5045116	1	37,6992	6,13139705566	0,448064539206
11,5085124	0	 	 	 
11,6320124	1	38,4846	6,18195409921	0,344982148282
11,6365492	0	 	 	 
11,7586124	1	39,27	6,27209493399	1,07904367766
11,7636332	0	 	 	 
11,8825132	1	40,0554	6,26729317716	-1,15655337619
11,8943388	0	 	 	 
12,009314	1	40,8408	6,29558119136	1,60273375049
12,0133468	0	 	 	 
12,1321476	1	41,6262	6,43830606006	0,721139663487
12,136514	0	 	 	 
12,253314	1	42,4116	6,50205857797	0,331173814733
12,2572148	0	 	 	 
12,3737372	1	43,197	6,55013016704	0,467203724982
12,377514	0	 	 	 
12,4931348	1	43,9824	6,60643776462	0,475991072504
12,4968268	0	 	 	 
12,611514	1	44,7678	6,65344454727	0,318181935124
12,6157564	0	 	 	 
12,7292268	1	45,5532	6,74003225521	1,15298701073
12,7339228	0	 	 	 
12,8446156	1	46,3386	6,72535768874	-1,4073369386
12,8556364	0	 	 	 
12,9628604	1	47,124	6,74465594634	1,73374888406
12,96663	0	 	 	 
13,0776156	1	47,9094	6,88834223688	0,770473853366
13,0816412	0	 	 	 
13,1909164	1	48,6948	6,94741200675	0,272233168432
13,1945548	0	 	 	 
13,3037164	1	49,4802	6,99080264028	0,49710430562
13,3072172	0	 	 	 
13,4156188	1	50,2656	7,04407840869	0,455078460886
13,419118	0	 	 	 
13,526718	1	51,051	7,08772355509	0,330618401023
13,530718	0	 	 	 
13,6372444	1	51,8364	7,17386326043	1,22809888889
13,6416572	0	 	 	 
13,745718	1	52,6218	7,14974461392	-1,67279043605
13,756118	0	 	 	 
13,8570172	1	53,4072	7,16528345094	1,95201682794
13,860534	0	 	 	 
13,9650396	1	54,1926	7,31256017122	0,774764289332
13,9688444	0	 	 	 
14,0718396	1	54,978	7,3676702882	0,25726037321
14,0753196	0	 	 	 
14,1782428	1	55,7634	7,40681278764	0,478478766935
14,1815516	0	 	 	 
14,2839196	1	56,5488	7,45974299164	0,523258681671
14,2871628	0	 	 	 
14,3888188	1	57,3342	7,50420438389	0,324438769804
14,3925468	0	 	 	 
14,4932444	1	58,1196	7,58955891291	1,31030460766
14,4974204	0	 	 	 
14,5958204	1	58,905	7,55905098986	-1,9051401062
14,6056204	0	 	 	 
14,7011196	1	59,6904	7,56556155719	2,02879854481
14,7045196	0	 	 	 
14,803526	1	60,4758	7,71176953728	0,826647600977
14,8071308	0	 	 	 
14,9048204	1	61,2612	7,76464489027	0,217346005503
14,9081212	0	 	 	 
15,0058284	1	62,0466	7,80168441165	0,516051772409
15,0090204	0	 	 	 
15,106166	1	62,832	7,85328774433	0,512542347563
15,1093212	0	 	 	 
15,2058508	1	63,6174	7,89128585658	0,249822872504
15,2094316	0	 	 	 
15,305222	1	64,4028	7,97605968783	1,45638237113
15,309222	0	 	 	 
15,402822	1	65,1882	7,92896025363	-2,42153471127
15,412166	0	 	 	 
15,503422	1	65,9736	7,89122529696	1,67133676559
15,506622	0	 	 	 
15,6019228	1	66,759	7,98982818373	0,330736045396
15,6053644	0	 	 	 
