+3.54000E+2	+2.63367E-2	+8.38339E-3	+9.83272E-3
+3.56000E+2	+2.35138E-2	+7.94871E-3	+9.10457E-3
+3.58000E+2	+2.24915E-2	+7.24025E-3	+7.91915E-3
+3.60000E+2	+2.19269E-2	+6.42093E-3	+6.56494E-3
+3.62000E+2	+2.21252E-2	+5.67556E-3	+5.05599E-3
+3.64000E+2	+1.94855E-2	+4.87314E-3	+3.45371E-3
+3.66000E+2	+1.74103E-2	+4.27239E-3	+1.78091E-3
+3.68000E+2	+1.55182E-2	+4.06475E-3	+2.90013E-4
+3.70000E+2	+1.80969E-2	+4.14491E-3	+1.39732E-3
+3.72000E+2	+1.98822E-2	+4.42289E-3	+2.41756E-3
+3.74000E+2	+1.94244E-2	+4.74155E-3	+3.38178E-3
+3.76000E+2	+2.05231E-2	+5.27638E-3	+4.60762E-3
+3.78000E+2	+1.98669E-2	+6.02768E-3	+6.13001E-3
+3.80000E+2	+2.31934E-2	+7.24560E-3	+8.06826E-3
+3.82000E+2	+2.54974E-2	+8.14142E-3	+9.42962E-3
+3.84000E+2	+2.64893E-2	+8.62570E-3	+1.01221E-2
+3.86000E+2	+2.45667E-2	+8.46411E-3	+9.82340E-3
+3.88000E+2	+2.27814E-2	+7.65240E-3	+8.56729E-3
+3.90000E+2	+2.21100E-2	+6.50223E-3	+6.83640E-3
+3.92000E+2	+2.24304E-2	+6.35133E-3	+6.73579E-3
+3.94000E+2	+2.37885E-2	+7.25387E-3	+8.24925E-3
+3.96000E+2	+2.33459E-2	+8.68382E-3	+1.03185E-2
+3.98000E+2	+2.61993E-2	+9.52986E-3	+1.16138E-2
+4.00000E+2	+2.69470E-2	+1.04327E-2	+1.29794E-2
+4.02000E+2	+3.02429E-2	+1.10881E-2	+1.38931E-2
+4.04000E+2	+2.82593E-2	+1.18563E-2	+1.49998E-2
+4.06000E+2	+3.46375E-2	+1.28924E-2	+1.64712E-2
+4.08000E+2	+3.41339E-2	+1.38378E-2	+1.78205E-2
+4.10000E+2	+3.44696E-2	+1.51284E-2	+1.96435E-2
+4.12000E+2	+3.52325E-2	+1.65685E-2	+2.14402E-2
+4.14000E+2	+3.62854E-2	+1.81216E-2	+2.37397E-2
+4.16000E+2	+4.10156E-2	+1.97984E-2	+2.59880E-2
+4.18000E+2	+4.21295E-2	+2.10901E-2	+2.77326E-2
+4.20000E+2	+4.28009E-2	+2.22414E-2	+2.92434E-2
+4.22000E+2	+4.73022E-2	+2.31127E-2	+3.04178E-2
+4.24000E+2	+4.62646E-2	+2.39998E-2	+3.17145E-2
+4.26000E+2	+4.80347E-2	+2.45681E-2	+3.23387E-2
+4.28000E+2	+4.84009E-2	+2.47931E-2	+3.27220E-2
+4.30000E+2	+4.72870E-2	+2.47793E-2	+3.27136E-2
+4.32000E+2	+4.84009E-2	+2.47374E-2	+3.25530E-2
+4.34000E+2	+4.58527E-2	+2.46321E-2	+3.25609E-2
+4.36000E+2	+4.75616E-2	+2.44625E-2	+3.23756E-2
+4.38000E+2	+4.79279E-2	+2.45249E-2	+3.21601E-2
+4.40000E+2	+4.80042E-2	+2.46119E-2	+3.24904E-2
+4.42000E+2	+4.76379E-2	+2.38672E-2	+3.14264E-2
+4.44000E+2	+4.60663E-2	+2.32708E-2	+3.05442E-2
+4.46000E+2	+4.52576E-2	+2.29623E-2	+3.03043E-2
+4.48000E+2	+4.38080E-2	+2.23904E-2	+2.95882E-2
+4.50000E+2	+4.88281E-2	+2.22502E-2	+2.92346E-2
+4.52000E+2	+4.62189E-2	+2.20840E-2	+2.91950E-2
+4.54000E+2	+4.27856E-2	+2.17947E-2	+2.87571E-2
+4.56000E+2	+4.74701E-2	+2.14968E-2	+2.82015E-2
+4.58000E+2	+4.33197E-2	+2.13318E-2	+2.82248E-2
+4.60000E+2	+4.24500E-2	+2.12038E-2	+2.78125E-2
+4.62000E+2	+4.29687E-2	+2.10997E-2	+2.78640E-2
+4.64000E+2	+4.28314E-2	+2.09266E-2	+2.76105E-2
+4.66000E+2	+4.15649E-2	+2.09061E-2	+2.74008E-2
+4.68000E+2	+4.34570E-2	+2.10137E-2	+2.77731E-2
+4.70000E+2	+4.20532E-2	+2.11705E-2	+2.78883E-2
+4.72000E+2	+4.33502E-2	+2.15381E-2	+2.85203E-2
+4.74000E+2	+4.53491E-2	+2.21450E-2	+2.93249E-2
+4.76000E+2	+4.42810E-2	+2.28203E-2	+2.99266E-2
+4.78000E+2	+4.52423E-2	+2.27679E-2	+3.00334E-2
+4.80000E+2	+4.33350E-2	+2.25616E-2	+2.99219E-2
+4.82000E+2	+4.59595E-2	+2.31160E-2	+3.06141E-2
+4.84000E+2	+4.64630E-2	+2.34117E-2	+3.09699E-2
+4.86000E+2	+4.78973E-2	+2.36597E-2	+3.13934E-2
+4.88000E+2	+4.65088E-2	+2.39518E-2	+3.15538E-2
+4.90000E+2	+4.64935E-2	+2.48994E-2	+3.31853E-2
+4.92000E+2	+5.17883E-2	+2.59568E-2	+3.42860E-2
+4.94000E+2	+5.20020E-2	+2.72656E-2	+3.64071E-2
+4.96000E+2	+5.46112E-2	+2.84241E-2	+3.76488E-2
+4.98000E+2	+5.43213E-2	+2.98163E-2	+3.98108E-2
+5.00000E+2	+5.67017E-2	+3.12062E-2	+4.13954E-2
+5.02000E+2	+5.82275E-2	+3.27135E-2	+4.36491E-2
+5.04000E+2	+6.28510E-2	+3.45909E-2	+4.61113E-2
+5.06000E+2	+6.75659E-2	+3.57541E-2	+4.72284E-2
+5.08000E+2	+6.19354E-2	+3.65331E-2	+4.87823E-2
+5.10000E+2	+6.41479E-2	+3.76483E-2	+5.02160E-2
+5.12000E+2	+6.53839E-2	+3.88049E-2	+5.14941E-2
+5.14000E+2	+6.75812E-2	+3.97119E-2	+5.29110E-2
+5.16000E+2	+6.78253E-2	+4.03403E-2	+5.37597E-2
+5.18000E+2	+6.88629E-2	+4.02364E-2	+5.32839E-2
+5.20000E+2	+6.75049E-2	+3.97030E-2	+5.29781E-2
+5.22000E+2	+6.63452E-2	+3.91193E-2	+5.15688E-2
+5.24000E+2	+6.80084E-2	+3.81717E-2	+5.07290E-2
+5.26000E+2	+6.48499E-2	+3.73395E-2	+4.97428E-2
+5.28000E+2	+6.41022E-2	+3.67857E-2	+4.86724E-2
+5.30000E+2	+6.25000E-2	+3.61621E-2	+4.81423E-2
+5.32000E+2	+6.27747E-2	+3.50003E-2	+4.64770E-2
+5.34000E+2	+5.94330E-2	+3.32551E-2	+4.38635E-2
+5.36000E+2	+5.65948E-2	+3.15232E-2	+4.18570E-2
+5.38000E+2	+5.50079E-2	+2.97105E-2	+3.90448E-2
+5.40000E+2	+5.16815E-2	+2.81278E-2	+3.73209E-2
